DBN,School_Name,Subject,MeanScore,Leadership_Count,Teacher_Count,Other_Staff_Count,Total_Staff,Male_Teachers,Male_Avg_Years_Title,Male_Avg_Years_School,Male_Teacher_Percentage,Female_Teachers,Female_Avg_Years_Title,Female_Avg_Years_School,Female_Teacher_Percentage,Asian,Asian_Percentage,Black_African_American,Black_African_American_Percentage,Hispanic,Hispanic_Percentage,White,White_Percentage,Year,Total Tested,Percent Scoring Below 65,Percent Scoring 65 or Above,Percent Scoring 80 or Above,Asian_Percent,Black_Percent,Hispanic_Percent,White_Percent,latitude,longitude,ZIP Code_x,School Type,School Level,Neighborhood,ZIP Code_y
71M495,PARK EAST HIGH SCHOOL,common_core_english,81.34666666666666,3.0,35.0,8.0,46.0,19.0,10.1,6.4,54.28571429,16.0,13.4,10.0,45.71428571,,,,,8.0,22.85714286,23.0,65.71428571,2019.8125,75.0,10.54375,89.4625,50.5725,1.95625,27.96875,70.075,0.0,40.790191,-73.944092,10029.0,General Academic,High school,East Harlem,10029
71M495,PARK EAST HIGH SCHOOL,living_environment,76.558,3.0,35.0,8.0,46.0,19.0,10.1,6.4,54.28571429,16.0,13.4,10.0,45.71428571,,,,,8.0,22.85714286,23.0,65.71428571,2019.8125,75.0,10.54375,89.4625,50.5725,1.95625,27.96875,70.075,0.0,40.790191,-73.944092,10029.0,General Academic,High school,East Harlem,10029
71M499,FREDERICK DOUGLASS ACADEMY,common_core_algebra,59.51833333333334,4.0,64.0,18.0,86.0,32.0,15.100000000000001,9.8,50.0,32.0,13.6,8.2,50.0,8.0,12.5,27.0,42.1875,14.0,21.875,14.0,21.875,2019.8333333333333,208.22222222222223,48.12444444444444,51.87555555555556,17.34111111111111,0.11944444444444444,71.335,27.26888888888889,1.277222222222222,40.823988,-73.935746,10039.0,General Academic,High school,Central Harlem - Morningside Heights,10039
71M499,FREDERICK DOUGLASS ACADEMY,common_core_english,69.11,4.0,64.0,18.0,86.0,32.0,15.100000000000001,9.8,50.0,32.0,13.6,8.2,50.0,8.0,12.5,27.0,42.1875,14.0,21.875,14.0,21.875,2019.8333333333333,208.22222222222223,48.12444444444444,51.87555555555556,17.34111111111111,0.11944444444444444,71.335,27.26888888888889,1.277222222222222,40.823988,-73.935746,10039.0,General Academic,High school,Central Harlem - Morningside Heights,10039
71M499,FREDERICK DOUGLASS ACADEMY,living_environment,61.04666666666666,4.0,64.0,18.0,86.0,32.0,15.100000000000001,9.8,50.0,32.0,13.6,8.2,50.0,8.0,12.5,27.0,42.1875,14.0,21.875,14.0,21.875,2019.8333333333333,208.22222222222223,48.12444444444444,51.87555555555556,17.34111111111111,0.11944444444444444,71.335,27.26888888888889,1.277222222222222,40.823988,-73.935746,10039.0,General Academic,High school,Central Harlem - Morningside Heights,10039
71M505,EDWARD A. REYNOLDS WEST SIDE HIGH SCHOOL,common_core_algebra,57.444,1.0,24.0,4.0,29.0,13.0,17.2,14.2,54.16666667,11.0,16.5,10.4,45.83333333,,,,,5.0,20.83333333,11.0,45.83333333,2019.5625,64.75,60.043124999999996,39.956875000000004,7.761875,0.0,34.838125,64.263125,0.899375,40.797136,-73.966779,10025.0,Transfer School,High school,Upper West Side,10025
71M505,EDWARD A. REYNOLDS WEST SIDE HIGH SCHOOL,common_core_english,56.565,1.0,24.0,4.0,29.0,13.0,17.2,14.2,54.16666667,11.0,16.5,10.4,45.83333333,,,,,5.0,20.83333333,11.0,45.83333333,2019.5625,64.75,60.043124999999996,39.956875000000004,7.761875,0.0,34.838125,64.263125,0.899375,40.797136,-73.966779,10025.0,Transfer School,High school,Upper West Side,10025
71M505,EDWARD A. REYNOLDS WEST SIDE HIGH SCHOOL,living_environment,60.318,1.0,24.0,4.0,29.0,13.0,17.2,14.2,54.16666667,11.0,16.5,10.4,45.83333333,,,,,5.0,20.83333333,11.0,45.83333333,2019.5625,64.75,60.043124999999996,39.956875000000004,7.761875,0.0,34.838125,64.263125,0.899375,40.797136,-73.966779,10025.0,Transfer School,High school,Upper West Side,10025
71M507,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,common_core_algebra,64.47857142857143,2.0,38.0,10.0,50.0,19.0,7.3,4.8,50.0,19.0,7.2,4.8,50.0,6.0,15.78947368,6.0,15.78947368,8.0,21.05263158,18.0,47.36842105,2020.0,94.5,28.4615,71.539,30.4,2.464,26.6475,65.4015,5.487,40.763655,-73.990318,10019.0,Career Technical,High school,Chelsea - Clinton,10019
71M507,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,common_core_english,73.88428571428572,2.0,38.0,10.0,50.0,19.0,7.3,4.8,50.0,19.0,7.2,4.8,50.0,6.0,15.78947368,6.0,15.78947368,8.0,21.05263158,18.0,47.36842105,2020.0,94.5,28.4615,71.539,30.4,2.464,26.6475,65.4015,5.487,40.763655,-73.990318,10019.0,Career Technical,High school,Chelsea - Clinton,10019
71M507,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,living_environment,73.72833333333334,2.0,38.0,10.0,50.0,19.0,7.3,4.8,50.0,19.0,7.2,4.8,50.0,6.0,15.78947368,6.0,15.78947368,8.0,21.05263158,18.0,47.36842105,2020.0,94.5,28.4615,71.539,30.4,2.464,26.6475,65.4015,5.487,40.763655,-73.990318,10019.0,Career Technical,High school,Chelsea - Clinton,10019
71M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,common_core_algebra,73.04166666666667,2.0,36.0,8.0,46.0,10.0,13.6,12.6,27.77777778,26.0,10.4,8.0,72.22222222,12.0,33.33333333,,,9.0,25.0,11.0,30.55555556,2019.8333333333333,111.88888888888889,35.099444444444444,64.90055555555556,30.89611111111111,56.80888888888889,3.822777777777778,39.367777777777775,0.0,40.72004,-73.986038,10002.0,Transfer School,High school,Union Square - Lower East Side,10002
71M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,common_core_english,63.88833333333333,2.0,36.0,8.0,46.0,10.0,13.6,12.6,27.77777778,26.0,10.4,8.0,72.22222222,12.0,33.33333333,,,9.0,25.0,11.0,30.55555556,2019.8333333333333,111.88888888888889,35.099444444444444,64.90055555555556,30.89611111111111,56.80888888888889,3.822777777777778,39.367777777777775,0.0,40.72004,-73.986038,10002.0,Transfer School,High school,Union Square - Lower East Side,10002
71M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,living_environment,68.04333333333334,2.0,36.0,8.0,46.0,10.0,13.6,12.6,27.77777778,26.0,10.4,8.0,72.22222222,12.0,33.33333333,,,9.0,25.0,11.0,30.55555556,2019.8333333333333,111.88888888888889,35.099444444444444,64.90055555555556,30.89611111111111,56.80888888888889,3.822777777777778,39.367777777777775,0.0,40.72004,-73.986038,10002.0,Transfer School,High school,Union Square - Lower East Side,10002
71M519,TALENT UNLIMITED HIGH SCHOOL,common_core_algebra,68.72166666666666,3.0,34.0,10.0,47.0,13.0,11.5,8.2,38.23529412,21.0,8.9,4.9,61.764705879999994,6.0,17.64705882,,,,,20.0,58.823529410000006,2019.95,89.45,22.7375,77.2635,41.8715,1.077,31.190499999999997,54.3275,13.404,40.765638,-73.959777,10065.0,General Academic,High school,Upper East Side,10065
71M519,TALENT UNLIMITED HIGH SCHOOL,common_core_english,83.89571428571428,3.0,34.0,10.0,47.0,13.0,11.5,8.2,38.23529412,21.0,8.9,4.9,61.764705879999994,6.0,17.64705882,,,,,20.0,58.823529410000006,2019.95,89.45,22.7375,77.2635,41.8715,1.077,31.190499999999997,54.3275,13.404,40.765638,-73.959777,10065.0,General Academic,High school,Upper East Side,10065
71M519,TALENT UNLIMITED HIGH SCHOOL,living_environment,70.02,3.0,34.0,10.0,47.0,13.0,11.5,8.2,38.23529412,21.0,8.9,4.9,61.764705879999994,6.0,17.64705882,,,,,20.0,58.823529410000006,2019.95,89.45,22.7375,77.2635,41.8715,1.077,31.190499999999997,54.3275,13.404,40.765638,-73.959777,10065.0,General Academic,High school,Upper East Side,10065
71M520,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,common_core_algebra,55.64399999999999,1.0,15.0,6.0,22.0,8.0,21.7,16.7,53.33333333,7.0,11.3,6.9,46.66666667,5.0,33.33333333,,,,,5.0,33.33333333,2019.6,56.93333333333333,52.949333333333335,47.05333333333333,17.764666666666663,0.5126666666666667,55.57,43.91733333333333,0.0,40.711441,-74.000851,10038.0,General Academic,High school,Lower Manhattam,10038
71M520,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,common_core_english,67.69166666666666,1.0,15.0,6.0,22.0,8.0,21.7,16.7,53.33333333,7.0,11.3,6.9,46.66666667,5.0,33.33333333,,,,,5.0,33.33333333,2019.6,56.93333333333333,52.949333333333335,47.05333333333333,17.764666666666663,0.5126666666666667,55.57,43.91733333333333,0.0,40.711441,-74.000851,10038.0,General Academic,High school,Lower Manhattam,10038
71M520,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,living_environment,61.3425,1.0,15.0,6.0,22.0,8.0,21.7,16.7,53.33333333,7.0,11.3,6.9,46.66666667,5.0,33.33333333,,,,,5.0,33.33333333,2019.6,56.93333333333333,52.949333333333335,47.05333333333333,17.764666666666663,0.5126666666666667,55.57,43.91733333333333,0.0,40.711441,-74.000851,10038.0,General Academic,High school,Lower Manhattam,10038
71M529,JACQUELINE KENNEDY ONASSIS HIGH SCHOOL,common_core_algebra,61.346666666666664,2.0,20.0,6.0,28.0,6.0,9.4,4.3,30.0,14.0,11.2,7.4,70.0,5.0,25.0,,,5.0,25.0,7.0,35.0,2019.7058823529412,106.17647058823529,43.72235294117647,56.27764705882353,16.02294117647059,1.4994117647058822,21.83529411764706,75.4664705882353,1.1994117647058824,40.757626,-73.98346,10036.0,General Academic,High school,Chelsea - Clinton,10036
71M529,JACQUELINE KENNEDY ONASSIS HIGH SCHOOL,common_core_english,67.714,2.0,20.0,6.0,28.0,6.0,9.4,4.3,30.0,14.0,11.2,7.4,70.0,5.0,25.0,,,5.0,25.0,7.0,35.0,2019.7058823529412,106.17647058823529,43.72235294117647,56.27764705882353,16.02294117647059,1.4994117647058822,21.83529411764706,75.4664705882353,1.1994117647058824,40.757626,-73.98346,10036.0,General Academic,High school,Chelsea - Clinton,10036
71M529,JACQUELINE KENNEDY ONASSIS HIGH SCHOOL,living_environment,64.73833333333333,2.0,20.0,6.0,28.0,6.0,9.4,4.3,30.0,14.0,11.2,7.4,70.0,5.0,25.0,,,5.0,25.0,7.0,35.0,2019.7058823529412,106.17647058823529,43.72235294117647,56.27764705882353,16.02294117647059,1.4994117647058822,21.83529411764706,75.4664705882353,1.1994117647058824,40.757626,-73.98346,10036.0,General Academic,High school,Chelsea - Clinton,10036
71M533,UNION SQUARE ACADEMY FOR HEALTH SCIENCES,common_core_algebra,61.10166666666667,3.0,34.0,6.0,43.0,16.0,7.8,5.3,47.05882353,18.0,7.2,4.7,52.94117647,5.0,14.705882350000001,,,10.0,29.411764710000003,15.0,44.11764706,2019.8947368421052,109.63157894736842,42.71368421052631,57.29157894736842,19.352105263157895,9.869473684210528,19.59263157894737,68.6178947368421,1.9205263157894739,40.735361,-73.987064,10003.0,Career Technical,High school,Union Square - Lower East Side,10003
71M533,UNION SQUARE ACADEMY FOR HEALTH SCIENCES,common_core_english,71.18571428571428,3.0,34.0,6.0,43.0,16.0,7.8,5.3,47.05882353,18.0,7.2,4.7,52.94117647,5.0,14.705882350000001,,,10.0,29.411764710000003,15.0,44.11764706,2019.8947368421052,109.63157894736842,42.71368421052631,57.29157894736842,19.352105263157895,9.869473684210528,19.59263157894737,68.6178947368421,1.9205263157894739,40.735361,-73.987064,10003.0,Career Technical,High school,Union Square - Lower East Side,10003
71M533,UNION SQUARE ACADEMY FOR HEALTH SCIENCES,living_environment,62.671666666666674,3.0,34.0,6.0,43.0,16.0,7.8,5.3,47.05882353,18.0,7.2,4.7,52.94117647,5.0,14.705882350000001,,,10.0,29.411764710000003,15.0,44.11764706,2019.8947368421052,109.63157894736842,42.71368421052631,57.29157894736842,19.352105263157895,9.869473684210528,19.59263157894737,68.6178947368421,1.9205263157894739,40.735361,-73.987064,10003.0,Career Technical,High school,Union Square - Lower East Side,10003
71M534,HARVEST COLLEGIATE HIGH SCHOOL,common_core_english,73.77333333333333,3.0,37.0,5.0,45.0,14.0,9.1,5.1,37.83783784,23.0,9.6,3.6,62.16216216,,,8.0,21.62162162,8.0,21.62162162,16.0,43.24324324,2019.8333333333333,110.16666666666667,18.416666666666668,81.58333333333333,40.080000000000005,1.2,25.78,54.91,18.11,40.736416,-73.995731,10011.0,General Academic,High school,Chelsea - Clinton,10011
71M540,A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL,common_core_algebra,68.09333333333333,8.0,83.0,26.0,117.0,45.0,12.8,7.0,54.21686747,38.0,11.2,6.9,45.78313253,7.0,8.43373494,14.0,16.86746988,31.0,37.34939759,26.0,31.3253012,2019.8333333333333,236.83333333333334,30.008888888888887,69.99111111111111,30.519444444444446,3.7466666666666666,29.381666666666668,66.06666666666666,0.8033333333333332,40.8185,-73.949929,10031.0,General Academic,High school,Washington Heights - Inwood,10031
71M540,A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL,common_core_english,73.03166666666667,8.0,83.0,26.0,117.0,45.0,12.8,7.0,54.21686747,38.0,11.2,6.9,45.78313253,7.0,8.43373494,14.0,16.86746988,31.0,37.34939759,26.0,31.3253012,2019.8333333333333,236.83333333333334,30.008888888888887,69.99111111111111,30.519444444444446,3.7466666666666666,29.381666666666668,66.06666666666666,0.8033333333333332,40.8185,-73.949929,10031.0,General Academic,High school,Washington Heights - Inwood,10031
71M540,A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL,living_environment,68.18833333333333,8.0,83.0,26.0,117.0,45.0,12.8,7.0,54.21686747,38.0,11.2,6.9,45.78313253,7.0,8.43373494,14.0,16.86746988,31.0,37.34939759,26.0,31.3253012,2019.8333333333333,236.83333333333334,30.008888888888887,69.99111111111111,30.519444444444446,3.7466666666666666,29.381666666666668,66.06666666666666,0.8033333333333332,40.8185,-73.949929,10031.0,General Academic,High school,Washington Heights - Inwood,10031
71M542,MANHATTAN BRIDGES HIGH SCHOOL,common_core_algebra,69.75,2.0,33.0,7.0,42.0,10.0,12.0,7.7,30.3030303,23.0,9.5,5.1,69.6969697,,,,,19.0,57.57575758,8.0,24.24242424,2019.7142857142858,122.07142857142857,27.742857142857144,72.25714285714285,30.614285714285717,0.0,0.0,100.0,0.0,40.765474,-73.9927,10019.0,General Academic,High school,Chelsea - Clinton,10019
71M542,MANHATTAN BRIDGES HIGH SCHOOL,common_core_english,73.72,2.0,33.0,7.0,42.0,10.0,12.0,7.7,30.3030303,23.0,9.5,5.1,69.6969697,,,,,19.0,57.57575758,8.0,24.24242424,2019.7142857142858,122.07142857142857,27.742857142857144,72.25714285714285,30.614285714285717,0.0,0.0,100.0,0.0,40.765474,-73.9927,10019.0,General Academic,High school,Chelsea - Clinton,10019
71M542,MANHATTAN BRIDGES HIGH SCHOOL,living_environment,69.0,2.0,33.0,7.0,42.0,10.0,12.0,7.7,30.3030303,23.0,9.5,5.1,69.6969697,,,,,19.0,57.57575758,8.0,24.24242424,2019.7142857142858,122.07142857142857,27.742857142857144,72.25714285714285,30.614285714285717,0.0,0.0,100.0,0.0,40.765474,-73.9927,10019.0,General Academic,High school,Chelsea - Clinton,10019
71M543,NEW DESIGN HIGH SCHOOL,common_core_algebra,58.88166666666667,3.0,47.0,9.0,59.0,16.0,9.7,7.2,34.04255319,31.0,9.9,5.3,65.95744681,,,,,7.0,14.89361702,33.0,70.21276596,2019.6875,134.125,44.2875,55.71375,16.260625,4.301875,34.26625,61.43125,0.0,40.717329,-73.989329,10002.0,General Academic,High school,Union Square - Lower East Side,10002
71M543,NEW DESIGN HIGH SCHOOL,common_core_english,73.08833333333334,3.0,47.0,9.0,59.0,16.0,9.7,7.2,34.04255319,31.0,9.9,5.3,65.95744681,,,,,7.0,14.89361702,33.0,70.21276596,2019.6875,134.125,44.2875,55.71375,16.260625,4.301875,34.26625,61.43125,0.0,40.717329,-73.989329,10002.0,General Academic,High school,Union Square - Lower East Side,10002
71M543,NEW DESIGN HIGH SCHOOL,living_environment,60.995000000000005,3.0,47.0,9.0,59.0,16.0,9.7,7.2,34.04255319,31.0,9.9,5.3,65.95744681,,,,,7.0,14.89361702,33.0,70.21276596,2019.6875,134.125,44.2875,55.71375,16.260625,4.301875,34.26625,61.43125,0.0,40.717329,-73.989329,10002.0,General Academic,High school,Union Square - Lower East Side,10002
71M544,INDEPENDENCE HIGH SCHOOL,common_core_algebra,54.586,2.0,23.0,4.0,29.0,12.0,13.1,6.7,52.17391304,11.0,9.5,5.8,47.82608696,,,5.0,21.73913043,5.0,21.73913043,13.0,56.52173913,2019.5625,54.0,64.778125,35.221875,6.75375,0.0,25.01625,72.89375,2.0912500000000005,40.767848,-73.98861,10019.0,Transfer School,High school,Chelsea - Clinton,10019
71M544,INDEPENDENCE HIGH SCHOOL,common_core_english,61.82833333333334,2.0,23.0,4.0,29.0,12.0,13.1,6.7,52.17391304,11.0,9.5,5.8,47.82608696,,,5.0,21.73913043,5.0,21.73913043,13.0,56.52173913,2019.5625,54.0,64.778125,35.221875,6.75375,0.0,25.01625,72.89375,2.0912500000000005,40.767848,-73.98861,10019.0,Transfer School,High school,Chelsea - Clinton,10019
71M544,INDEPENDENCE HIGH SCHOOL,living_environment,55.326,2.0,23.0,4.0,29.0,12.0,13.1,6.7,52.17391304,11.0,9.5,5.8,47.82608696,,,5.0,21.73913043,5.0,21.73913043,13.0,56.52173913,2019.5625,54.0,64.778125,35.221875,6.75375,0.0,25.01625,72.89375,2.0912500000000005,40.767848,-73.98861,10019.0,Transfer School,High school,Chelsea - Clinton,10019
71M545,HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES,common_core_algebra,89.34,2.0,23.0,5.0,30.0,10.0,10.4,5.4,43.47826087,13.0,8.8,8.2,56.52173913,13.0,56.52173913,,,,,7.0,30.434782609999996,2019.7142857142858,75.5,3.246428571428571,96.75357142857142,77.54785714285715,98.93642857142856,0.0,1.0635714285714286,0.0,40.717329,-73.989329,10002.0,General Academic,High school,Union Square - Lower East Side,10002
71M545,HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES,common_core_english,82.03999999999999,2.0,23.0,5.0,30.0,10.0,10.4,5.4,43.47826087,13.0,8.8,8.2,56.52173913,13.0,56.52173913,,,,,7.0,30.434782609999996,2019.7142857142858,75.5,3.246428571428571,96.75357142857142,77.54785714285715,98.93642857142856,0.0,1.0635714285714286,0.0,40.717329,-73.989329,10002.0,General Academic,High school,Union Square - Lower East Side,10002
71M545,HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES,living_environment,83.05,2.0,23.0,5.0,30.0,10.0,10.4,5.4,43.47826087,13.0,8.8,8.2,56.52173913,13.0,56.52173913,,,,,7.0,30.434782609999996,2019.7142857142858,75.5,3.246428571428571,96.75357142857142,77.54785714285715,98.93642857142856,0.0,1.0635714285714286,0.0,40.717329,-73.989329,10002.0,General Academic,High school,Union Square - Lower East Side,10002
71M550,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,common_core_algebra,61.76500000000001,3.0,29.0,7.0,39.0,10.0,12.1,5.4,34.48275862,19.0,9.7,6.5,65.51724138,7.0,24.13793103,,,7.0,24.13793103,12.0,41.37931034,2019.8333333333333,94.38888888888889,49.202777777777776,50.800555555555555,15.122222222222222,2.9705555555555554,31.23388888888889,59.93555555555555,5.859444444444445,40.74182,-74.000238,10011.0,Transfer School,High school,Chelsea - Clinton,10011
71M550,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,common_core_english,64.255,3.0,29.0,7.0,39.0,10.0,12.1,5.4,34.48275862,19.0,9.7,6.5,65.51724138,7.0,24.13793103,,,7.0,24.13793103,12.0,41.37931034,2019.8333333333333,94.38888888888889,49.202777777777776,50.800555555555555,15.122222222222222,2.9705555555555554,31.23388888888889,59.93555555555555,5.859444444444445,40.74182,-74.000238,10011.0,Transfer School,High school,Chelsea - Clinton,10011
71M550,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,living_environment,62.82666666666666,3.0,29.0,7.0,39.0,10.0,12.1,5.4,34.48275862,19.0,9.7,6.5,65.51724138,7.0,24.13793103,,,7.0,24.13793103,12.0,41.37931034,2019.8333333333333,94.38888888888889,49.202777777777776,50.800555555555555,15.122222222222222,2.9705555555555554,31.23388888888889,59.93555555555555,5.859444444444445,40.74182,-74.000238,10011.0,Transfer School,High school,Chelsea - Clinton,10011
71M551,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,common_core_algebra,62.666666666666664,4.0,41.0,11.0,56.0,25.0,10.4,5.9,60.97560976,16.0,12.0,6.0,39.02439024,,,,,,,27.0,65.85365854,2019.6875,107.8125,27.330625,72.670625,30.07,4.709375,20.68125,47.67125,26.93875,40.689493,-74.018941,10004.0,Career Technical,High school,Lower Manhattan,10004
71M551,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,common_core_english,78.214,4.0,41.0,11.0,56.0,25.0,10.4,5.9,60.97560976,16.0,12.0,6.0,39.02439024,,,,,,,27.0,65.85365854,2019.6875,107.8125,27.330625,72.670625,30.07,4.709375,20.68125,47.67125,26.93875,40.689493,-74.018941,10004.0,Career Technical,High school,Lower Manhattan,10004
71M551,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,living_environment,72.858,4.0,41.0,11.0,56.0,25.0,10.4,5.9,60.97560976,16.0,12.0,6.0,39.02439024,,,,,,,27.0,65.85365854,2019.6875,107.8125,27.330625,72.670625,30.07,4.709375,20.68125,47.67125,26.93875,40.689493,-74.018941,10004.0,Career Technical,High school,Lower Manhattan,10004
71M552,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHE,common_core_algebra,63.971428571428575,4.0,38.0,9.0,51.0,18.0,12.5,6.7,47.36842105,20.0,10.9,7.0,52.63157895,,,,,27.0,71.05263158,,,2019.7222222222222,143.16666666666666,37.22222222222222,62.77777777777778,16.58888888888889,0.0,0.0,100.0,0.0,40.8381,-73.9383,10032.0,General Academic,High school,Washington Heights - Inwood,10032
71M552,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHE,common_core_english,71.96000000000001,4.0,38.0,9.0,51.0,18.0,12.5,6.7,47.36842105,20.0,10.9,7.0,52.63157895,,,,,27.0,71.05263158,,,2019.7222222222222,143.16666666666666,37.22222222222222,62.77777777777778,16.58888888888889,0.0,0.0,100.0,0.0,40.8381,-73.9383,10032.0,General Academic,High school,Washington Heights - Inwood,10032
71M552,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHE,living_environment,64.26666666666667,4.0,38.0,9.0,51.0,18.0,12.5,6.7,47.36842105,20.0,10.9,7.0,52.63157895,,,,,27.0,71.05263158,,,2019.7222222222222,143.16666666666666,37.22222222222222,62.77777777777778,16.58888888888889,0.0,0.0,100.0,0.0,40.8381,-73.9383,10032.0,General Academic,High school,Washington Heights - Inwood,10032
71M555,CENTRAL PARK EAST HIGH SCHOOL,common_core_algebra,75.678,3.0,34.0,9.0,46.0,9.0,9.6,7.599999999999999,26.47058824,25.0,10.2,8.5,73.52941176,,,,,,,24.0,70.58823529,2019.9444444444443,88.77777777777777,11.098333333333334,88.90166666666667,60.00444444444444,13.869444444444445,28.75333333333333,57.375,0.0,40.793649,-73.948488,10029.0,General Academic,High school,East Harlem,10029
71M555,CENTRAL PARK EAST HIGH SCHOOL,common_core_english,85.09857142857143,3.0,34.0,9.0,46.0,9.0,9.6,7.599999999999999,26.47058824,25.0,10.2,8.5,73.52941176,,,,,,,24.0,70.58823529,2019.9444444444443,88.77777777777777,11.098333333333334,88.90166666666667,60.00444444444444,13.869444444444445,28.75333333333333,57.375,0.0,40.793649,-73.948488,10029.0,General Academic,High school,East Harlem,10029
71M555,CENTRAL PARK EAST HIGH SCHOOL,living_environment,76.77833333333334,3.0,34.0,9.0,46.0,9.0,9.6,7.599999999999999,26.47058824,25.0,10.2,8.5,73.52941176,,,,,,,24.0,70.58823529,2019.9444444444443,88.77777777777777,11.098333333333334,88.90166666666667,60.00444444444444,13.869444444444445,28.75333333333333,57.375,0.0,40.793649,-73.948488,10029.0,General Academic,High school,East Harlem,10029
71M565,URBAN ACADEMY LABORATORY HIGH SCHOOL,common_core_english,76.09333333333333,1.0,15.0,4.0,20.0,,,,,,,,,,,6.0,40.0,,,5.0,33.33333333,2019.8333333333333,38.166666666666664,16.326666666666668,83.67333333333333,50.81166666666667,0.0,38.583333333333336,35.43333333333333,25.983333333333334,40.765638,-73.959777,10065.0,Transfer School,High school,Upper East Side,10065
71M570,SATELLITE ACADEMY HIGH SCHOOL,common_core_algebra,58.300000000000004,2.0,12.0,3.0,17.0,,,,,,,,,,,,,,,5.0,41.66666667,2019.1,34.0,60.211,39.789,7.786999999999999,0.0,93.753,6.247,0.0,40.666251,-73.923881,11212.0,Transfer School,High school,Bedford Stuyvesant - Crown Heights,11212
71M570,SATELLITE ACADEMY HIGH SCHOOL,common_core_english,59.898,2.0,12.0,3.0,17.0,,,,,,,,,,,,,,,5.0,41.66666667,2019.1,34.0,60.211,39.789,7.786999999999999,0.0,93.753,6.247,0.0,40.666251,-73.923881,11212.0,Transfer School,High school,Bedford Stuyvesant - Crown Heights,11212
71M570,SATELLITE ACADEMY HIGH SCHOOL,living_environment,59.41,2.0,12.0,3.0,17.0,,,,,,,,,,,,,,,5.0,41.66666667,2019.1,34.0,60.211,39.789,7.786999999999999,0.0,93.753,6.247,0.0,40.666251,-73.923881,11212.0,Transfer School,High school,Bedford Stuyvesant - Crown Heights,11212
71M575,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,common_core_algebra,67.96833333333333,6.0,44.0,14.0,64.0,26.0,11.0,7.300000000000001,59.09090909,18.0,13.4,8.5,40.90909091,,,,,6.0,13.63636364,30.0,68.18181818,2019.8333333333333,122.27777777777777,31.96388888888889,68.03722222222223,26.69666666666667,21.890555555555554,40.06111111111111,36.62388888888889,1.4233333333333333,40.732699,-73.984333,10003.0,Transfer School,High school,Union Square - Lower East Side,10003
71M575,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,common_core_english,70.31,6.0,44.0,14.0,64.0,26.0,11.0,7.300000000000001,59.09090909,18.0,13.4,8.5,40.90909091,,,,,6.0,13.63636364,30.0,68.18181818,2019.8333333333333,122.27777777777777,31.96388888888889,68.03722222222223,26.69666666666667,21.890555555555554,40.06111111111111,36.62388888888889,1.4233333333333333,40.732699,-73.984333,10003.0,Transfer School,High school,Union Square - Lower East Side,10003
71M575,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,living_environment,68.855,6.0,44.0,14.0,64.0,26.0,11.0,7.300000000000001,59.09090909,18.0,13.4,8.5,40.90909091,,,,,6.0,13.63636364,30.0,68.18181818,2019.8333333333333,122.27777777777777,31.96388888888889,68.03722222222223,26.69666666666667,21.890555555555554,40.06111111111111,36.62388888888889,1.4233333333333333,40.732699,-73.984333,10003.0,Transfer School,High school,Union Square - Lower East Side,10003
71M580,RICHARD R. GREEN HIGH SCHOOL OF TEACHING,common_core_algebra,61.196666666666665,2.0,22.0,4.0,28.0,12.0,17.3,14.4,54.54545455,10.0,16.5,10.8,45.45454545,,,,,,,17.0,77.27272727,2019.8235294117646,99.88235294117646,37.38294117647059,62.618235294117646,25.213529411764707,7.784117647058823,27.777058823529412,60.800588235294114,3.638235294117647,40.705688,-74.013303,10004.0,General Academic,High school,Lower Manhattan,10004
